sport_code	year	year_id	division_id	team_id	team_name	team_url
MBA	2014	11620	1	26172	A&M-Corpus Chris	http://stats.ncaa.org/team/index/11620?org_id=26172
MBA	2014	11620	1	2	Abilene Christian	http://stats.ncaa.org/team/index/11620?org_id=2
MBA	2014	11620	1	721	Air Force	http://stats.ncaa.org/team/index/11620?org_id=721
MBA	2014	11620	1	5	Akron	http://stats.ncaa.org/team/index/11620?org_id=5
MBA	2014	11620	1	8	Alabama	http://stats.ncaa.org/team/index/11620?org_id=8
MBA	2014	11620	1	6	Alabama A&M	http://stats.ncaa.org/team/index/11620?org_id=6
MBA	2014	11620	1	7	Alabama St.	http://stats.ncaa.org/team/index/11620?org_id=7
MBA	2014	11620	1	14	Albany (NY)	http://stats.ncaa.org/team/index/11620?org_id=14
MBA	2014	11620	1	17	Alcorn	http://stats.ncaa.org/team/index/11620?org_id=17
MBA	2014	11620	1	27	Appalachian St.	http://stats.ncaa.org/team/index/11620?org_id=27
MBA	2014	11620	1	29	Arizona	http://stats.ncaa.org/team/index/11620?org_id=29
MBA	2014	11620	1	28	Arizona St.	http://stats.ncaa.org/team/index/11620?org_id=28
MBA	2014	11620	1	2678	Ark.-Pine Bluff	http://stats.ncaa.org/team/index/11620?org_id=2678
MBA	2014	11620	1	31	Arkansas	http://stats.ncaa.org/team/index/11620?org_id=31
MBA	2014	11620	1	30	Arkansas St.	http://stats.ncaa.org/team/index/11620?org_id=30
MBA	2014	11620	1	725	Army	http://stats.ncaa.org/team/index/11620?org_id=725
MBA	2014	11620	1	37	Auburn	http://stats.ncaa.org/team/index/11620?org_id=37
MBA	2014	11620	1	43	Austin Peay	http://stats.ncaa.org/team/index/11620?org_id=43
MBA	2014	11620	1	77	BYU	http://stats.ncaa.org/team/index/11620?org_id=77
MBA	2014	11620	1	94	Bakersfield	http://stats.ncaa.org/team/index/11620?org_id=94
MBA	2014	11620	1	47	Ball St.	http://stats.ncaa.org/team/index/11620?org_id=47
MBA	2014	11620	1	51	Baylor	http://stats.ncaa.org/team/index/11620?org_id=51
MBA	2014	11620	1	14927	Belmont	http://stats.ncaa.org/team/index/11620?org_id=14927
MBA	2014	11620	1	61	Bethune-Cookman	http://stats.ncaa.org/team/index/11620?org_id=61
MBA	2014	11620	1	62	Binghamton	http://stats.ncaa.org/team/index/11620?org_id=62
MBA	2014	11620	1	67	Boston College	http://stats.ncaa.org/team/index/11620?org_id=67
MBA	2014	11620	1	71	Bowling Green	http://stats.ncaa.org/team/index/11620?org_id=71
MBA	2014	11620	1	72	Bradley	http://stats.ncaa.org/team/index/11620?org_id=72
MBA	2014	11620	1	80	Brown	http://stats.ncaa.org/team/index/11620?org_id=80
MBA	2014	11620	1	81	Bryant	http://stats.ncaa.org/team/index/11620?org_id=81
MBA	2014	11620	1	83	Bucknell	http://stats.ncaa.org/team/index/11620?org_id=83
MBA	2014	11620	1	86	Buffalo	http://stats.ncaa.org/team/index/11620?org_id=86
MBA	2014	11620	1	87	Butler	http://stats.ncaa.org/team/index/11620?org_id=87
MBA	2014	11620	1	101	CSUN	http://stats.ncaa.org/team/index/11620?org_id=101
MBA	2014	11620	1	90	Cal Poly	http://stats.ncaa.org/team/index/11620?org_id=90
MBA	2014	11620	1	97	Cal St. Fullerton	http://stats.ncaa.org/team/index/11620?org_id=97
MBA	2014	11620	1	107	California	http://stats.ncaa.org/team/index/11620?org_id=107
MBA	2014	11620	1	115	Campbell	http://stats.ncaa.org/team/index/11620?org_id=115
MBA	2014	11620	1	116	Canisius	http://stats.ncaa.org/team/index/11620?org_id=116
MBA	2014	11620	1	1004	Central Ark.	http://stats.ncaa.org/team/index/11620?org_id=1004
MBA	2014	11620	1	127	Central Conn. St.	http://stats.ncaa.org/team/index/11620?org_id=127
MBA	2014	11620	1	129	Central Mich.	http://stats.ncaa.org/team/index/11620?org_id=129
MBA	2014	11620	1	48	Charleston So.	http://stats.ncaa.org/team/index/11620?org_id=48
MBA	2014	11620	1	458	Charlotte	http://stats.ncaa.org/team/index/11620?org_id=458
MBA	2014	11620	1	136	Chicago St.	http://stats.ncaa.org/team/index/11620?org_id=136
MBA	2014	11620	1	140	Cincinnati	http://stats.ncaa.org/team/index/11620?org_id=140
MBA	2014	11620	1	141	Citadel	http://stats.ncaa.org/team/index/11620?org_id=141
MBA	2014	11620	1	147	Clemson	http://stats.ncaa.org/team/index/11620?org_id=147
MBA	2014	11620	1	149	Coastal Caro.	http://stats.ncaa.org/team/index/11620?org_id=149
MBA	2014	11620	1	1014	Col. of Charleston	http://stats.ncaa.org/team/index/11620?org_id=1014
MBA	2014	11620	1	158	Columbia	http://stats.ncaa.org/team/index/11620?org_id=158
MBA	2014	11620	1	165	Coppin St.	http://stats.ncaa.org/team/index/11620?org_id=165
MBA	2014	11620	1	167	Cornell	http://stats.ncaa.org/team/index/11620?org_id=167
MBA	2014	11620	1	169	Creighton	http://stats.ncaa.org/team/index/11620?org_id=169
MBA	2014	11620	1	1045	Dallas Baptist	http://stats.ncaa.org/team/index/11620?org_id=1045
MBA	2014	11620	1	172	Dartmouth	http://stats.ncaa.org/team/index/11620?org_id=172
MBA	2014	11620	1	173	Davidson	http://stats.ncaa.org/team/index/11620?org_id=173
MBA	2014	11620	1	175	Dayton	http://stats.ncaa.org/team/index/11620?org_id=175
MBA	2014	11620	1	180	Delaware	http://stats.ncaa.org/team/index/11620?org_id=180
MBA	2014	11620	1	178	Delaware St.	http://stats.ncaa.org/team/index/11620?org_id=178
MBA	2014	11620	1	193	Duke	http://stats.ncaa.org/team/index/11620?org_id=193
MBA	2014	11620	1	196	East Carolina	http://stats.ncaa.org/team/index/11620?org_id=196
MBA	2014	11620	1	198	East Tenn. St.	http://stats.ncaa.org/team/index/11620?org_id=198
MBA	2014	11620	1	201	Eastern Ill.	http://stats.ncaa.org/team/index/11620?org_id=201
MBA	2014	11620	1	202	Eastern Ky.	http://stats.ncaa.org/team/index/11620?org_id=202
MBA	2014	11620	1	204	Eastern Mich.	http://stats.ncaa.org/team/index/11620?org_id=204
MBA	2014	11620	1	1068	Elon	http://stats.ncaa.org/team/index/11620?org_id=1068
MBA	2014	11620	1	219	Evansville	http://stats.ncaa.org/team/index/11620?org_id=219
MBA	2014	11620	1	28755	FGCU	http://stats.ncaa.org/team/index/11620?org_id=28755
MBA	2014	11620	1	231	FIU	http://stats.ncaa.org/team/index/11620?org_id=231
MBA	2014	11620	1	220	Fairfield	http://stats.ncaa.org/team/index/11620?org_id=220
MBA	2014	11620	1	222	Fairleigh Dickinson	http://stats.ncaa.org/team/index/11620?org_id=222
MBA	2014	11620	1	229	Fla. Atlantic	http://stats.ncaa.org/team/index/11620?org_id=229
MBA	2014	11620	1	235	Florida	http://stats.ncaa.org/team/index/11620?org_id=235
MBA	2014	11620	1	228	Florida A&M	http://stats.ncaa.org/team/index/11620?org_id=228
MBA	2014	11620	1	234	Florida St.	http://stats.ncaa.org/team/index/11620?org_id=234
MBA	2014	11620	1	236	Fordham	http://stats.ncaa.org/team/index/11620?org_id=236
MBA	2014	11620	1	96	Fresno St.	http://stats.ncaa.org/team/index/11620?org_id=96
MBA	2014	11620	1	244	Furman	http://stats.ncaa.org/team/index/11620?org_id=244
MBA	2014	11620	1	253	Ga. Southern	http://stats.ncaa.org/team/index/11620?org_id=253
MBA	2014	11620	1	1092	Gardner-Webb	http://stats.ncaa.org/team/index/11620?org_id=1092
MBA	2014	11620	1	248	George Mason	http://stats.ncaa.org/team/index/11620?org_id=248
MBA	2014	11620	1	249	George Washington	http://stats.ncaa.org/team/index/11620?org_id=249
MBA	2014	11620	1	251	Georgetown	http://stats.ncaa.org/team/index/11620?org_id=251
MBA	2014	11620	1	257	Georgia	http://stats.ncaa.org/team/index/11620?org_id=257
MBA	2014	11620	1	254	Georgia St.	http://stats.ncaa.org/team/index/11620?org_id=254
MBA	2014	11620	1	255	Georgia Tech	http://stats.ncaa.org/team/index/11620?org_id=255
MBA	2014	11620	1	260	Gonzaga	http://stats.ncaa.org/team/index/11620?org_id=260
MBA	2014	11620	1	261	Grambling	http://stats.ncaa.org/team/index/11620?org_id=261
MBA	2014	11620	1	1104	Grand Canyon	http://stats.ncaa.org/team/index/11620?org_id=1104
MBA	2014	11620	1	272	Hartford	http://stats.ncaa.org/team/index/11620?org_id=272
MBA	2014	11620	1	275	Harvard	http://stats.ncaa.org/team/index/11620?org_id=275
MBA	2014	11620	1	277	Hawaii	http://stats.ncaa.org/team/index/11620?org_id=277
MBA	2014	11620	1	19651	High Point	http://stats.ncaa.org/team/index/11620?org_id=19651
MBA	2014	11620	1	283	Hofstra	http://stats.ncaa.org/team/index/11620?org_id=283
MBA	2014	11620	1	285	Holy Cross	http://stats.ncaa.org/team/index/11620?org_id=285
MBA	2014	11620	1	288	Houston	http://stats.ncaa.org/team/index/11620?org_id=288
MBA	2014	11620	1	287	Houston Baptist	http://stats.ncaa.org/team/index/11620?org_id=287
MBA	2014	11620	1	308	IPFW	http://stats.ncaa.org/team/index/11620?org_id=308
MBA	2014	11620	1	302	Ill.-Chicago	http://stats.ncaa.org/team/index/11620?org_id=302
MBA	2014	11620	1	301	Illinois	http://stats.ncaa.org/team/index/11620?org_id=301
MBA	2014	11620	1	299	Illinois St.	http://stats.ncaa.org/team/index/11620?org_id=299
MBA	2014	11620	1	2743	Incarnate Word	http://stats.ncaa.org/team/index/11620?org_id=2743
MBA	2014	11620	1	306	Indiana	http://stats.ncaa.org/team/index/11620?org_id=306
MBA	2014	11620	1	305	Indiana St.	http://stats.ncaa.org/team/index/11620?org_id=305
MBA	2014	11620	1	310	Iona	http://stats.ncaa.org/team/index/11620?org_id=310
MBA	2014	11620	1	312	Iowa	http://stats.ncaa.org/team/index/11620?org_id=312
MBA	2014	11620	1	314	Jackson St.	http://stats.ncaa.org/team/index/11620?org_id=314
MBA	2014	11620	1	316	Jacksonville	http://stats.ncaa.org/team/index/11620?org_id=316
MBA	2014	11620	1	315	Jacksonville St.	http://stats.ncaa.org/team/index/11620?org_id=315
MBA	2014	11620	1	317	James Madison	http://stats.ncaa.org/team/index/11620?org_id=317
MBA	2014	11620	1	328	Kansas	http://stats.ncaa.org/team/index/11620?org_id=328
MBA	2014	11620	1	327	Kansas St.	http://stats.ncaa.org/team/index/11620?org_id=327
MBA	2014	11620	1	1157	Kennesaw St.	http://stats.ncaa.org/team/index/11620?org_id=1157
MBA	2014	11620	1	331	Kent St.	http://stats.ncaa.org/team/index/11620?org_id=331
MBA	2014	11620	1	334	Kentucky	http://stats.ncaa.org/team/index/11620?org_id=334
MBA	2014	11620	1	361	LIU Brooklyn	http://stats.ncaa.org/team/index/11620?org_id=361
MBA	2014	11620	1	365	LSU	http://stats.ncaa.org/team/index/11620?org_id=365
MBA	2014	11620	1	340	La Salle	http://stats.ncaa.org/team/index/11620?org_id=340
MBA	2014	11620	1	671	La.-Lafayette	http://stats.ncaa.org/team/index/11620?org_id=671
MBA	2014	11620	1	498	La.-Monroe	http://stats.ncaa.org/team/index/11620?org_id=498
