2006	244	Jeff DaVanon#	http://www.baseball-reference.com/players/d/davanje02.shtml	davanje02	32	ARI	256	992	3.88	602	60.7%	31.9%	10.6%	27.1%	30.4%	68.1%	0.0%	41.3%	84.4%	32.4%	5.5%	14	0	15.2%	39	14	10.2%	26	11	16	26	38.1%	0	0	0
2006	245	Kyle Davies	http://www.baseball-reference.com/players/d/davieky01.shtml	davieky01	22	ATL	24	88	3.67	62	70.5%	45.2%	14.5%	14.5%	25.8%	54.8%	0.0%	38.6%	73.5%	12.5%	0.0%	0	0	12.5%	3	0	0.0%	0	0	2	6	25.0%	0	0	0
2006	246	Doug Davis	http://www.baseball-reference.com/players/d/davisdo02.shtml	davisdo02	30	MIL	78	248	3.18	189	76.2%	24.9%	18.0%	28.6%	28.6%	75.1%	0.0%	57.3%	76.1%	39.7%	2.6%	2	0	5.1%	4	1	1.3%	1	0	4	17	18.2%	0	0	0
2006	247	Rajai Davis	http://www.baseball-reference.com/players/d/davisra01.shtml	davisra01	25	PIT	17	69	4.06	36	52.2%	41.7%	5.6%	19.4%	33.3%	58.3%	0.0%	30.4%	90.5%	5.9%	23.5%	4	0	52.9%	9	3	29.4%	5	2	1	2	33.3%	0	0	0
2006	248	Zach Day	http://www.baseball-reference.com/players/d/dayza01.shtml	dayza01	28	TOT	14	51	3.64	34	66.7%	38.2%	20.6%	14.7%	26.5%	61.8%	0.0%	41.2%	66.7%	28.6%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	4	20.0%	0	0	0
2006	249	Zach Day	http://www.baseball-reference.com/players/d/dayza01.shtml	dayza01	28	COL	6	20	3.33	15	75.0%	46.7%	20.0%	13.3%	20.0%	53.3%	0.0%	40.0%	62.5%	16.7%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	2	33.3%	0	0	0
2006	250	Zach Day	http://www.baseball-reference.com/players/d/dayza01.shtml	dayza01	28	WSN	8	31	3.88	19	61.3%	31.6%	21.1%	15.8%	31.6%	68.4%	0.0%	41.9%	69.2%	37.5%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2006	251	Yurendell de Caster	http://www.baseball-reference.com/players/d/decasyu01.shtml	decasyu01	26	PIT	2	8	4.00	6	75.0%	50.0%	50.0%	0.0%	0.0%	50.0%	0.0%	37.5%	0.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2006	252	Jorge De La Rosa*	http://www.baseball-reference.com/players/r/rosajo01.shtml	rosajo01	25	TOT	5	17	3.40	16	94.1%	12.5%	43.8%	37.5%	6.3%	87.5%	0.0%	82.4%	50.0%	80.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	4	0.0%	0	0	0
2006	253	Jorge De La Rosa*	http://www.baseball-reference.com/players/r/rosajo01.shtml	rosajo01	25	MIL	5	17	3.40	16	94.1%	12.5%	43.8%	37.5%	6.3%	87.5%	0.0%	82.4%	50.0%	80.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	4	0.0%	0	0	0
2006	254	Tomas de la Rosa	http://www.baseball-reference.com/players/d/delarto01.shtml	delarto01	28	SFG	17	69	4.06	41	59.4%	19.5%	14.6%	34.1%	31.7%	80.5%	0.0%	47.8%	81.8%	29.4%	11.8%	2	0	17.6%	3	1	11.8%	2	2	1	2	33.3%	0	0	0
2006	255	David DeJesus*	http://www.baseball-reference.com/players/d/dejesda01.shtml	dejesda01	26	KCR	554	2029	3.66	1253	62.2%	34.6%	7.3%	24.0%	34.1%	65.4%	1.7%	40.7%	88.8%	20.0%	4.2%	23	0	10.8%	60	18	8.1%	45	23	34	36	48.6%	0	0	0
2006	256	Carlos Delgado*	http://www.baseball-reference.com/players/d/delgaca01.shtml	delgaca01	34	NYM	622	2360	3.79	1433	61.7%	24.8%	19.7%	26.5%	28.9%	75.2%	4.0%	46.4%	73.7%	31.7%	8.4%	52	5	18.0%	112	38	8.5%	53	29	24	96	20.0%	0	0	0
2006	257	David Dellucci*	http://www.baseball-reference.com/players/d/delluda01.shtml	delluda01	32	PHI	301	1203	4.00	712	59.2%	29.5%	18.7%	23.0%	28.8%	70.5%	0.0%	41.7%	73.5%	24.9%	4.7%	14	1	16.9%	51	22	10.6%	32	15	20	42	32.3%	0	0	0
2006	258	Ryan Dempster	http://www.baseball-reference.com/players/d/dempsry01.shtml	dempsry01	29	CHC	2	11	5.50	9	81.8%	11.1%	44.4%	44.4%	0.0%	88.9%	0.0%	72.7%	50.0%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2006	259	Chris Denorfia	http://www.baseball-reference.com/players/d/denorch01.shtml	denorch01	25	CIN	121	482	3.98	296	61.9%	31.8%	13.9%	25.0%	29.4%	68.2%	2.2%	42.3%	79.7%	26.4%	7.4%	9	0	18.2%	22	7	18.2%	22	15	10	11	47.6%	0	0	0
2006	260	Mark DeRosa	http://www.baseball-reference.com/players/d/derosma01.shtml	derosma01	31	TEX	575	2133	3.71	1352	63.5%	27.9%	14.7%	26.3%	31.1%	72.1%	0.5%	45.8%	79.6%	24.9%	3.5%	20	1	14.3%	82	44	9.6%	55	32	29	73	28.4%	0	0	0
2006	261	Elmer Dessens	http://www.baseball-reference.com/players/d/desseel01.shtml	desseel01	35	TOT	1	4	4.00	3	75.0%	66.7%	0.0%	0.0%	33.3%	33.3%	0.0%	25.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2006	262	Elmer Dessens	http://www.baseball-reference.com/players/d/desseel01.shtml	desseel01	35	LAD	1	4	4.00	3	75.0%	66.7%	0.0%	0.0%	33.3%	33.3%	0.0%	25.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2006	263	Einar Diaz	http://www.baseball-reference.com/players/d/diazei01.shtml	diazei01	33	LAD	3	12	4.00	8	66.7%	25.0%	25.0%	12.5%	37.5%	75.0%	0.0%	50.0%	66.7%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2006	264	Matt Diaz	http://www.baseball-reference.com/players/d/diazma02.shtml	diazma02	28	ATL	323	1114	3.45	750	68.0%	16.8%	20.1%	29.2%	33.9%	83.2%	3.0%	56.6%	75.8%	44.3%	2.2%	7	0	9.9%	32	18	5.9%	19	14	11	38	22.4%	0	0	0
2006	265	Victor Diaz	http://www.baseball-reference.com/players/d/diazvi01.shtml	diazvi01	24	NYM	11	41	3.73	30	73.2%	20.0%	30.0%	30.0%	20.0%	80.0%	0.0%	58.5%	62.5%	36.4%	0.0%	0	0	9.1%	1	1	0.0%	0	0	0	5	0.0%	0	0	0
2006	266	Mike Difelice	http://www.baseball-reference.com/players/d/difelmi01.shtml	difelmi01	37	NYM	30	119	3.97	74	62.2%	17.6%	28.4%	33.8%	20.3%	82.4%	0.0%	51.3%	65.6%	46.7%	10.0%	3	0	13.3%	4	1	6.7%	2	0	3	7	30.0%	0	0	0
2006	267	Lenny DiNardo*	http://www.baseball-reference.com/players/d/dinarle01.shtml	dinarle01	26	BOS	1	4	4.00	3	75.0%	33.3%	66.7%	0.0%	0.0%	66.7%	0.0%	50.0%	0.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2006	268	Greg Dobbs*	http://www.baseball-reference.com/players/d/dobbsgr01.shtml	dobbsgr01	27	SEA	28	97	3.46	67	69.1%	22.4%	9.0%	34.3%	34.3%	77.6%	0.0%	53.6%	88.5%	32.1%	0.0%	0	0	10.7%	3	1	0.0%	0	0	1	3	25.0%	0	0	0
2006	269	Scott Dohmann	http://www.baseball-reference.com/players/d/dohmasc01.shtml	dohmasc01	28	TOT	1	4	4.00	3	75.0%	0.0%	0.0%	100.0%	0.0%	100.0%	0.0%	75.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0	0.0%	0	0	0
2006	270	Scott Dohmann	http://www.baseball-reference.com/players/d/dohmasc01.shtml	dohmasc01	28	COL	1	4	4.00	3	75.0%	0.0%	0.0%	100.0%	0.0%	100.0%	0.0%	75.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0	0.0%	0	0	0
2006	271	Melvin Dorta	http://www.baseball-reference.com/players/d/dortame01.shtml	dortame01	24	WSN	20	79	3.95	56	70.9%	17.9%	12.5%	39.3%	30.4%	82.1%	0.0%	58.2%	84.8%	60.0%	0.0%	0	0	0.0%	0	0	10.0%	2	2	0	2	0.0%	0	0	0
2006	272	Ryan Doumit#	http://www.baseball-reference.com/players/d/doumiry01.shtml	doumiry01	25	PIT	178	684	3.84	410	60.3%	25.6%	19.5%	28.0%	26.8%	74.4%	1.5%	44.9%	73.8%	30.9%	6.7%	12	0	15.2%	27	10	11.8%	21	15	13	29	31.0%	0	0	0
2006	273	Ryan Drese	http://www.baseball-reference.com/players/d/dresery01.shtml	dresery01	30	WSN	3	12	4.00	8	66.7%	37.5%	12.5%	25.0%	25.0%	62.5%	0.0%	41.7%	80.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2006	274	J.D. Drew*	http://www.baseball-reference.com/players/d/drewj.01.shtml	drewj.01	30	LAD	594	2358	3.97	1332	57.2%	30.0%	14.3%	26.0%	29.7%	70.0%	2.7%	40.0%	79.5%	30.3%	7.4%	44	1	20.5%	122	46	13.8%	82	38	41	65	38.7%	0	0	0
2006	275	Stephen Drew*	http://www.baseball-reference.com/players/d/drewst01.shtml	drewst01	23	ARI	226	835	3.69	530	64.7%	23.0%	20.4%	26.0%	30.6%	77.0%	5.2%	49.8%	73.5%	31.4%	3.5%	8	0	14.6%	33	20	6.6%	15	10	6	44	12.0%	0	0	0
2006	276	Brandon Duckworth	http://www.baseball-reference.com/players/d/duckwbr01.shtml	duckwbr01	30	KCR	4	14	3.50	10	71.4%	20.0%	0.0%	40.0%	40.0%	80.0%	0.0%	57.1%	100.0%	25.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2006	277	Chris Duffy*	http://www.baseball-reference.com/players/d/duffych01.shtml	duffych01	26	PIT	349	1304	3.74	884	68.0%	27.0%	13.3%	31.6%	28.1%	73.0%	1.0%	49.6%	81.7%	20.9%	2.9%	10	0	11.2%	39	16	3.4%	12	9	24	47	33.8%	0	0	0
2006	278	Zach Duke*	http://www.baseball-reference.com/players/d/dukeza01.shtml	dukeza01	23	PIT	78	255	3.27	197	77.3%	28.4%	25.9%	22.8%	22.8%	71.6%	0.0%	55.3%	63.8%	25.6%	0.0%	0	0	1.3%	1	0	0.0%	0	0	6	26	18.8%	0	0	0
2006	279	Chris Duncan*	http://www.baseball-reference.com/players/d/duncach01.shtml	duncach01	25	STL	314	1283	4.09	761	59.3%	24.6%	17.6%	29.8%	28.0%	75.4%	0.0%	44.7%	76.7%	33.4%	5.4%	17	2	18.2%	57	32	10.5%	33	19	17	52	24.6%	0	0	0
2006	280	Adam Dunn*	http://www.baseball-reference.com/players/d/dunnad01.shtml	dunnad01	26	CIN	685	2866	4.18	1611	57.1%	28.4%	21.6%	26.9%	23.0%	71.6%	3.4%	40.8%	69.8%	27.9%	8.8%	60	5	20.1%	138	52	12.8%	88	46	46	148	23.7%	0	0	0
2006	281	Ray Durham#	http://www.baseball-reference.com/players/d/durhara01.shtml	durhara01	34	SFG	555	2071	3.73	1276	62.2%	25.4%	9.1%	31.0%	34.6%	74.6%	2.5%	46.4%	87.8%	29.7%	4.3%	24	0	15.9%	88	49	8.5%	47	27	18	42	29.5%	0	0	0
2006	282	Jermaine Dye	http://www.baseball-reference.com/players/d/dyeje01.shtml	dyeje01	32	CHW	613	2510	4.09	1532	61.4%	31.1%	15.1%	25.9%	27.9%	68.9%	1.4%	42.3%	78.1%	19.1%	7.7%	47	3	18.8%	115	51	12.2%	75	48	30	88	25.4%	0	0	0
2006	283	Damion Easley	http://www.baseball-reference.com/players/e/easleda01.shtml	easleda01	36	ARI	220	816	3.71	498	61.0%	32.7%	11.8%	22.5%	32.9%	67.3%	0.0%	41.1%	82.4%	21.8%	5.9%	13	2	19.1%	42	16	7.3%	16	8	11	19	36.7%	0	0	0
2006	284	David Eckstein	http://www.baseball-reference.com/players/e/eckstda01.shtml	eckstda01	31	STL	552	2073	3.76	1399	67.5%	35.7%	4.6%	26.4%	33.2%	64.3%	0.0%	43.4%	92.8%	14.3%	4.2%	23	0	13.6%	75	6	7.8%	43	13	10	30	24.4%	0	0	0
2006	285	Jim Edmonds*	http://www.baseball-reference.com/players/e/edmonji01.shtml	edmonji01	36	STL	408	1659	4.07	968	59.2%	25.1%	20.1%	28.5%	26.2%	74.9%	3.6%	44.4%	73.1%	35.8%	7.8%	32	3	18.1%	74	30	14.0%	57	27	22	79	21.8%	0	0	0
2006	286	Mike Edwards	http://www.baseball-reference.com/players/e/edwarmi02.shtml	edwarmi02	29	PIT	18	63	3.50	43	68.3%	30.2%	7.0%	34.9%	27.9%	69.8%	0.0%	47.6%	90.0%	22.2%	5.6%	1	0	11.1%	2	0	0.0%	0	0	3	2	60.0%	0	0	0
2006	287	Joey Eischen*	http://www.baseball-reference.com/players/e/eischjo01.shtml	eischjo01	36	WSN	3	11	3.67	8	72.7%	12.5%	50.0%	25.0%	12.5%	87.5%	0.0%	63.6%	42.9%	33.3%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2006	288	Scott Elarton	http://www.baseball-reference.com/players/e/elartsc01.shtml	elartsc01	30	KCR	4	9	2.25	7	77.8%	42.9%	0.0%	0.0%	57.1%	57.1%	0.0%	44.4%	100.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2006	289	Mark Ellis	http://www.baseball-reference.com/players/e/ellisma01.shtml	ellisma01	29	OAK	500	1987	3.97	1267	63.8%	34.9%	9.4%	26.0%	29.7%	65.1%	0.1%	41.5%	85.6%	14.6%	4.4%	22	0	15.0%	75	23	7.6%	38	14	26	50	34.2%	0	0	0
2006	290	Jason Ellison	http://www.baseball-reference.com/players/e/ellisja01.shtml	ellisja01	28	SFG	91	308	3.38	200	64.9%	30.0%	9.0%	25.5%	35.5%	70.0%	0.0%	45.5%	87.1%	35.2%	2.2%	2	0	8.8%	8	6	8.8%	8	5	7	7	50.0%	0	0	0
2006	291	Alan Embree*	http://www.baseball-reference.com/players/e/embreal01.shtml	embreal01	36	SDP	1	5	5.00	3	60.0%	33.3%	33.3%	33.3%	0.0%	66.7%	0.0%	40.0%	50.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2006	292	Edwin Encarnacion	http://www.baseball-reference.com/players/e/encared01.shtml	encared01	23	CIN	467	1791	3.84	1087	61.1%	25.5%	14.9%	28.8%	30.8%	74.5%	1.7%	45.5%	80.0%	30.6%	6.6%	31	4	14.8%	69	27	10.5%	49	29	23	55	29.5%	0	0	0
2006	293	Juan Encarnacion	http://www.baseball-reference.com/players/e/encarju01.shtml	encarju01	30	STL	599	2168	3.62	1430	66.7%	24.3%	16.9%	25.4%	33.4%	75.7%	3.1%	50.5%	77.7%	26.5%	3.8%	23	1	13.5%	81	39	5.8%	35	20	14	72	16.3%	0	0	0
2006	294	Morgan Ensberg	http://www.baseball-reference.com/players/e/ensbemo01.shtml	ensbemo01	30	HOU	496	2097	4.23	1133	54.7%	30.1%	17.6%	26.4%	25.9%	69.9%	2.7%	38.2%	74.9%	32.1%	8.5%	42	9	21.0%	104	40	16.5%	82	33	29	67	30.2%	0	0	0
2006	295	Darin Erstad*	http://www.baseball-reference.com/players/e/erstada01.shtml	erstada01	32	LAA	105	403	3.84	254	63.0%	33.5%	11.8%	23.6%	31.1%	66.5%	0.0%	41.9%	82.2%	14.3%	7.6%	8	0	20.0%	21	1	8.6%	9	4	4	14	22.2%	0	0	0
2006	296	Alex Escobar	http://www.baseball-reference.com/players/e/escobal01.shtml	escobal01	27	WSN	100	389	3.89	251	64.5%	26.7%	14.3%	29.9%	29.1%	73.3%	0.0%	47.3%	80.4%	29.0%	1.0%	1	0	5.0%	5	3	8.0%	8	6	6	12	33.3%	0	0	0
2006	297	Kelvim Escobar	http://www.baseball-reference.com/players/e/escobke01.shtml	escobke01	30	LAA	4	15	3.75	12	80.0%	33.3%	25.0%	33.3%	8.3%	66.7%	0.0%	53.3%	62.5%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	2	1	66.7%	0	0	0
2006	298	Shawn Estes	http://www.baseball-reference.com/players/e/estessh01.shtml	estessh01	33	SDP	2	11	5.50	5	45.5%	60.0%	0.0%	20.0%	20.0%	40.0%	0.0%	18.2%	100.0%	0.0%	50.0%	1	0	50.0%	1	0	50.0%	1	0	0	0		0	0	0
2006	299	Johnny Estrada#	http://www.baseball-reference.com/players/e/estrajo01.shtml	estrajo01	30	ARI	443	1412	3.19	977	70.3%	13.7%	10.7%	36.3%	39.2%	86.3%	5.3%	60.7%	87.5%	47.0%	2.7%	12	0	8.4%	37	19	3.8%	17	10	7	33	17.5%	0	0	0
2006	300	Andre Ethier*	http://www.baseball-reference.com/players/e/ethiean01.shtml	ethiean01	24	LAD	441	1583	3.59	1044	66.3%	21.5%	18.2%	29.2%	31.1%	78.5%	1.5%	52.1%	76.8%	34.2%	4.5%	20	1	15.2%	67	26	7.5%	33	18	5	72	6.5%	0	0	0
2006	301	Dana Eveland*	http://www.baseball-reference.com/players/e/evelada01.shtml	evelada01	22	MIL	8	28	3.50	19	67.9%	31.6%	5.3%	42.1%	21.1%	68.4%	0.0%	46.4%	92.3%	62.5%	0.0%	0	0	0.0%	0	0	0.0%	0	0	2	1	50.0%	0	0	0
2006	302	Adam Everett	http://www.baseball-reference.com/players/e/everead01.shtml	everead01	29	HOU	567	1942	3.43	1277	66.3%	29.4%	11.0%	23.8%	35.8%	70.6%	2.4%	46.8%	84.4%	24.7%	4.6%	26	5	14.6%	83	29	6.5%	37	19	17	54	23.9%	0	0	0
2006	303	Carl Everett#	http://www.baseball-reference.com/players/e/evereca01.shtml	evereca01	35	SEA	343	1314	3.83	827	63.3%	20.9%	20.7%	27.7%	30.7%	79.1%	1.6%	50.1%	73.9%	37.3%	6.7%	23	2	19.5%	67	36	9.9%	34	23	11	46	19.3%	0	0	0
2006	304	Scott Eyre*	http://www.baseball-reference.com/players/e/eyresc01.shtml	eyresc01	34	CHC	1	2	2.00	1	50.0%	0.0%	0.0%	0.0%	100.0%	100.0%	0.0%	50.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2006	305	Willie Eyre	http://www.baseball-reference.com/players/e/eyrewi01.shtml	eyrewi01	27	MIN	1	4	4.00	3	75.0%	66.7%	0.0%	33.3%	0.0%	33.3%	0.0%	25.0%	100.0%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	0	100.0%	0	0	0
2006	306	Brandon Fahey*	http://www.baseball-reference.com/players/f/faheybr01.shtml	faheybr01	25	BAL	286	1068	3.73	688	64.4%	35.5%	9.9%	23.8%	30.8%	64.5%	0.0%	41.6%	84.7%	17.5%	4.9%	14	0	13.3%	38	12	7.7%	22	7	18	30	37.5%	0	0	0
2006	307	Brian Falkenborg	http://www.baseball-reference.com/players/f/falkebr01.shtml	falkebr01	28	STL	1	5	5.00	3	60.0%	0.0%	0.0%	100.0%	0.0%	100.0%	0.0%	60.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0	0.0%	0	0	0
2006	308	Sal Fasano	http://www.baseball-reference.com/players/f/fasansa01.shtml	fasansa01	34	TOT	206	748	3.63	537	71.8%	20.5%	25.0%	30.0%	24.6%	79.5%	0.0%	57.1%	68.6%	41.7%	1.0%	2	0	5.3%	11	6	3.9%	8	4	12	49	19.7%	0	0	0
2006	309	Sal Fasano	http://www.baseball-reference.com/players/f/fasansa01.shtml	fasansa01	34	PHI	149	535	3.59	390	72.9%	21.3%	23.8%	30.8%	24.1%	78.7%	0.0%	57.4%	69.7%	43.0%	0.7%	1	0	4.7%	7	5	4.7%	7	3	11	36	23.4%	0	0	0
2006	310	Sal Fasano	http://www.baseball-reference.com/players/f/fasansa01.shtml	fasansa01	34	NYY	57	213	3.74	147	69.0%	18.4%	27.9%	27.9%	25.9%	81.6%	0.0%	56.3%	65.8%	38.6%	1.8%	1	0	7.0%	4	1	1.8%	1	1	1	13	7.1%	0	0	0
2006	311	Jeff Fassero*	http://www.baseball-reference.com/players/f/fasseje01.shtml	fasseje01	43	SFG	5	18	3.60	11	61.1%	27.3%	9.1%	27.3%	36.4%	72.7%	0.0%	44.4%	87.5%	40.0%	0.0%	0	0	20.0%	1	0	0.0%	0	0	1	0	100.0%	0	0	0
2006	312	Pedro Feliciano*	http://www.baseball-reference.com/players/f/felicpe01.shtml	felicpe01	29	NYM	3	7	2.33	7	100.0%	57.1%	0.0%	14.3%	28.6%	42.9%		42.9%	100.0%	33.3%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	0	100.0%	0	0	0
2006	313	Pedro Feliz	http://www.baseball-reference.com/players/f/felizpe01.shtml	felizpe01	31	SFG	644	2155	3.35	1401	65.4%	24.8%	16.2%	23.4%	35.5%	75.2%	1.9%	49.2%	78.4%	38.8%	3.4%	22	1	10.1%	65	29	7.9%	51	33	33	79	29.5%	0	0	0
2006	314	Robert Fick*	http://www.baseball-reference.com/players/f/fickro01.shtml	fickro01	32	WSN	141	534	3.79	324	61.1%	29.6%	11.1%	26.5%	32.7%	70.4%	1.9%	43.0%	84.2%	31.9%	5.7%	8	1	18.4%	26	12	11.3%	16	11	11	13	45.8%	0	0	0
2006	315	Prince Fielder*	http://www.baseball-reference.com/players/f/fieldpr01.shtml	fieldpr01	22	MIL	649	2337	3.60	1470	63.3%	25.8%	18.2%	25.3%	30.7%	74.2%	1.8%	47.0%	75.5%	29.4%	7.2%	47	3	17.6%	114	30	8.0%	52	25	22	103	17.6%	0	0	0
2006	316	Josh Fields	http://www.baseball-reference.com/players/f/fieldjo02.shtml	fieldjo02	23	CHW	25	111	4.44	63	56.8%	27.0%	30.2%	23.8%	19.0%	73.0%	0.0%	41.4%	58.7%	32.0%	8.0%	2	0	12.0%	3	1	16.0%	4	1	3	5	37.5%	0	0	0
2006	317	Chone Figgins#	http://www.baseball-reference.com/players/f/figgich01.shtml	figgich01	28	LAA	684	2653	3.88	1634	61.7%	31.5%	10.0%	26.9%	31.6%	68.5%	0.4%	42.3%	85.4%	21.8%	3.8%	26	0	13.6%	93	19	9.6%	66	23	28	72	28.0%	0	0	0
2006	318	Luis Figueroa#	http://www.baseball-reference.com/players/f/figuelu01.shtml	figuelu01	32	TOR	9	27	3.00	24	88.9%	16.7%	16.7%	37.5%	29.2%	83.3%	0.0%	74.1%	80.0%	66.7%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2006	319	Steve Finley*	http://www.baseball-reference.com/players/f/finlest01.shtml	finlest01	41	SFG	481	1819	3.78	1122	62.0%	31.2%	8.8%	26.3%	33.7%	68.8%	1.1%	42.6%	87.2%	18.7%	7.1%	34	1	18.1%	87	35	10.0%	48	26	15	40	27.3%	0	0	0
2006	320	Jeff Fiorentino*	http://www.baseball-reference.com/players/f/fioreje01.shtml	fioreje01	23	BAL	50	187	3.74	109	58.3%	31.2%	6.4%	26.6%	35.8%	68.8%	0.0%	40.1%	90.7%	28.0%	4.0%	2	0	18.0%	9	6	16.0%	8	3	2	1	66.7%	0	0	0
2006	321	Ron Flores*	http://www.baseball-reference.com/players/f/florero01.shtml	florero01	26	OAK	1	4	4.00	4	100.0%	25.0%	25.0%	25.0%	25.0%	75.0%		75.0%	66.7%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2006	322	Cliff Floyd*	http://www.baseball-reference.com/players/f/floydcl01.shtml	floydcl01	33	NYM	377	1328	3.52	837	63.4%	20.9%	17.2%	28.8%	33.1%	79.1%	1.4%	50.1%	78.2%	34.2%	4.2%	16	0	12.2%	46	23	6.9%	26	16	19	39	32.8%	0	0	0
2006	323	Gavin Floyd	http://www.baseball-reference.com/players/f/floydga01.shtml	floydga01	23	PHI	23	77	3.35	61	79.2%	37.7%	26.2%	18.0%	18.0%	62.3%	0.0%	49.4%	57.9%	17.4%	0.0%	0	0	4.3%	1	0	0.0%	0	0	3	8	25.0%	0	0	0
2006	324	Josh Fogg	http://www.baseball-reference.com/players/f/foggjo01.shtml	foggjo01	29	COL	70	233	3.33	168	72.1%	27.4%	17.3%	28.0%	27.4%	72.6%	0.0%	52.4%	76.2%	31.4%	1.4%	1	0	7.1%	5	1	2.9%	2	0	5	13	25.0%	0	0	0
2006	325	Lew Ford	http://www.baseball-reference.com/players/f/fordle01.shtml	fordle01	29	MIN	255	1041	4.08	674	64.7%	32.0%	9.2%	30.3%	28.5%	68.0%	0.0%	44.0%	86.5%	17.3%	3.5%	9	0	16.9%	43	17	7.8%	20	11	11	32	25.6%	0	0	0
2006	326	Casey Fossum*	http://www.baseball-reference.com/players/f/fossuca01.shtml	fossuca01	28	TBD	2	4	2.00	3	75.0%	33.3%	0.0%	0.0%	66.7%	66.7%	0.0%	50.0%	100.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2006	327	Jeff Francis*	http://www.baseball-reference.com/players/f/francje01.shtml	francje01	25	COL	81	278	3.43	186	66.9%	36.6%	12.4%	23.1%	28.0%	63.4%	0.0%	42.4%	80.5%	23.5%	2.5%	2	0	6.2%	5	1	6.2%	5	0	8	12	40.0%	0	0	0
2006	328	Julio Franco	http://www.baseball-reference.com/players/f/francju01.shtml	francju01	47	NYM	179	735	4.11	461	63.4%	26.5%	19.5%	28.9%	25.2%	73.5%	2.9%	46.6%	73.5%	24.6%	5.6%	10	0	17.9%	32	16	8.4%	15	7	10	39	20.4%	0	0	0
2006	329	Jeff Francoeur	http://www.baseball-reference.com/players/f/francje02.shtml	francje02	22	ATL	686	2275	3.32	1538	68.3%	10.3%	22.2%	33.6%	33.9%	89.7%	3.3%	61.3%	75.3%	51.9%	2.8%	19	1	11.2%	77	51	5.2%	36	29	11	121	8.3%	0	0	0
2006	330	Kevin Frandsen	http://www.baseball-reference.com/players/f/frandke01.shtml	frandke01	24	SFG	102	324	3.18	237	73.1%	19.0%	9.7%	38.0%	33.3%	81.0%	0.0%	59.3%	88.0%	40.2%	3.9%	4	0	8.8%	9	4	3.9%	4	3	4	10	28.6%	0	0	0
2006	331	Ryan Franklin	http://www.baseball-reference.com/players/f/frankry01.shtml	frankry01	33	TOT	4	15	3.75	12	80.0%	33.3%	58.3%	8.3%	0.0%	66.7%	0.0%	53.3%	12.5%	50.0%	0.0%	0	0	25.0%	1	0	0.0%	0	0	1	3	25.0%	0	0	0
2006	332	Ryan Franklin	http://www.baseball-reference.com/players/f/frankry01.shtml	frankry01	33	PHI	2	8	4.00	6	75.0%	16.7%	66.7%	16.7%	0.0%	83.3%	0.0%	62.5%	20.0%	50.0%	0.0%	0	0	50.0%	1	0	0.0%	0	0	0	2	0.0%	0	0	0
2006	333	Ryan Franklin	http://www.baseball-reference.com/players/f/frankry01.shtml	frankry01	33	CIN	2	7	3.50	6	85.7%	50.0%	50.0%	0.0%	0.0%	50.0%	0.0%	42.9%	0.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	1	50.0%	0	0	0
2006	334	Ryan Freel	http://www.baseball-reference.com/players/f/freelry01.shtml	freelry01	30	CIN	523	2139	4.09	1293	60.4%	36.5%	9.9%	25.8%	27.8%	63.5%	0.0%	38.4%	84.4%	20.3%	6.1%	32	1	16.1%	84	13	11.7%	61	29	39	59	39.8%	0	0	0
